id,sender,subject,content,category,is_relevant,timestamp
366,ganhe@dinheiro.com,Sorteio de iPhone - Você foi sorteado!,"🚨 URGENTE 🚨

Sorteio de iPhone - Você foi sorteado!

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-06-16T17:49:00.638319
367,maria@gmail.com,Que tal um almoço amanhã?,"Oi!

Tudo bem? que tal um almoço amanhã?

Me avisa se pode!

Abraços,
Stella",pessoal,1,2025-07-09T01:54:40.432666
368,ofertas@marketplace.com,50% OFF em todos os produtos!,"Olá!

50% OFF em todos os produtos!

Válido até 2025-07-12.

Compre agora!",promocional,0,2025-06-24T06:32:52.562703
369,newsletter@empresa.com,Cupom de desconto exclusivo,"Olá!

Cupom de desconto exclusivo

Válido até 2025-08-07.

Compre agora!",promocional,0,2025-06-10T18:59:37.995735
370,cliente@cliente.com,Cliente solicitou alterações,"Olá,

Espero que esteja bem. Gostaria de discutir sobre cliente solicitou alterações.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Yan Casa Grande",importante,1,2025-06-25T16:27:34.385927
371,promocoes@loja.com,Liquidação de fim de estoque,"Olá!

Liquidação de fim de estoque

Válido até 2025-08-06.

Compre agora!",promocional,0,2025-06-17T01:00:54.819724
372,promocoes@loja.com,Oferta especial para você,"Promoção especial para você!

Oferta especial para você

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-07-04T03:49:56.827244
373,ofertas@marketplace.com,Oferta especial para você,"Promoção especial para você!

Oferta especial para você

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-27T06:18:46.065981
374,gerente@empresa.com,Revisão de código necessária,"Bom dia,

Precisamos alinhar alguns pontos sobre revisão de código necessária.

Podemos conversar hoje?

Abraços,
Isabela Sales",importante,1,2025-06-21T23:57:20.560791
375,naoresponda@spam.com,Oferta GRÁTIS por tempo limitado,"PARABÉNS!!!

Oferta GRÁTIS por tempo limitado

Clique no link abaixo AGORA!

www.site-suspeito.com/premio",spam,0,2025-06-30T20:30:00.533171
376,naoresponda@spam.com,Oferta GRÁTIS por tempo limitado,"PARABÉNS!!!

Oferta GRÁTIS por tempo limitado

Clique no link abaixo AGORA!

www.site-suspeito.com/premio",spam,0,2025-06-22T18:56:24.696983
377,cliente@cliente.com,Cliente solicitou alterações,"Prezado(a),

Segue em anexo os documentos relacionados a cliente solicitou alterações.

Qualquer dúvida, estou à disposição.

Cordialmente,
Sophia Nascimento",importante,1,2025-06-13T20:05:40.396031
378,ofertas@marketplace.com,Cashback de 20% em compras,"Olá!

Cashback de 20% em compras

Válido até 2025-07-28.

Compre agora!",promocional,0,2025-06-17T11:31:10.201277
379,ganhe@dinheiro.com,Oferta GRÁTIS por tempo limitado,"Você foi SELECIONADO!

Oferta GRÁTIS por tempo limitado

Rápido! Oferta por tempo limitado!

Clique aqui: link-perigoso.com",spam,0,2025-06-20T00:33:04.630908
380,promocoes@loja.com,Black Friday chegou - Até 70% de desconto,"🎉 Black Friday chegou - Até 70% de desconto 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-27T10:19:07.329139
381,promocoes@loja.com,Liquidação de fim de estoque,"🎉 Liquidação de fim de estoque 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-07-01T05:22:37.980234
382,newsletter@empresa.com,Cashback de 20% em compras,"Promoção especial para você!

Cashback de 20% em compras

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-13T19:29:57.806050
383,ofertas@marketplace.com,Liquidação de fim de estoque,"Olá!

Liquidação de fim de estoque

Válido até 2025-07-20.

Compre agora!",promocional,0,2025-06-27T13:50:53.616669
384,newsletter@empresa.com,Liquidação de fim de estoque,"🎉 Liquidação de fim de estoque 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-25T04:19:46.516457
385,ana@yahoo.com,Lembrete: consulta médica,"Oi!

Lembrete: consulta médica

Espero sua resposta!

Beijos,
Carolina",pessoal,1,2025-07-04T11:18:47.413458
386,premio@sorteio.com,Você foi selecionado para um prêmio - Promoção relâmpago - Apenas hoje,"Você foi SELECIONADO!

Você foi selecionado para um prêmio

Rápido! Oferta por tempo limitado!

Clique aqui: link-perigoso.com",spam,0,2025-06-14T00:17:03.156021
387,ofertas@marketplace.com,Cupom de desconto exclusivo,"Olá!

Cupom de desconto exclusivo

Válido até 2025-07-25.

Compre agora!",promocional,0,2025-07-01T00:58:20.725297
388,maria@gmail.com,Convite para aniversário no sábado,"Olá querido(a),

Lembrete: convite para aniversário no sábado

Nos vemos em breve!

Com carinho,
Lucas Gabriel",pessoal,1,2025-07-01T21:17:59.215317
389,newsletter@empresa.com,Oferta especial para você,"Promoção especial para você!

Oferta especial para você

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-27T14:53:09.201627
390,ana@yahoo.com,Reunião de família no domingo,"Oi!

Reunião de família no domingo

Espero sua resposta!

Beijos,
Henry",pessoal,1,2025-06-15T05:53:51.040986
391,rh@empresa.com,Cliente solicitou alterações,"Olá,

Espero que esteja bem. Gostaria de discutir sobre cliente solicitou alterações.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Beatriz Leão",importante,1,2025-07-09T02:12:12.127041
392,promocoes@loja.com,Liquidação de fim de estoque,"🎉 Liquidação de fim de estoque 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-23T15:53:50.472436
393,promocoes@loja.com,Promoção relâmpago - Apenas hoje,"Olá!

Promoção relâmpago - Apenas hoje

Válido até 2025-07-21.

Compre agora!",promocional,0,2025-06-12T04:04:47.970008
394,newsletter@empresa.com,Cupom de desconto exclusivo,"🎉 Cupom de desconto exclusivo 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-16T17:05:04.670676
395,gerente@empresa.com,Entrega do relatório mensal,"Olá,

Espero que esteja bem. Gostaria de discutir sobre entrega do relatório mensal.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Sra. Mariane das Neves",importante,1,2025-06-29T09:25:02.395442
396,promocoes@loja.com,Cashback de 20% em compras,"🎉 Cashback de 20% em compras 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-19T08:52:36.317395
397,gerente@empresa.com,Proposta comercial - Prazo até sexta,"Prezado(a),

Segue em anexo os documentos relacionados a proposta comercial - prazo até sexta.

Qualquer dúvida, estou à disposição.

Cordialmente,
Dr. Vitor Hugo Vargas",importante,1,2025-06-21T14:25:07.298388
398,ofertas@marketplace.com,Liquidação de fim de estoque,"Olá!

Liquidação de fim de estoque

Válido até 2025-07-25.

Compre agora!",promocional,0,2025-06-12T01:23:32.676191
399,premio@sorteio.com,Sorteio de iPhone - Você foi sorteado!,"🚨 URGENTE 🚨

Sorteio de iPhone - Você foi sorteado!

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-06-30T05:41:38.217592
400,promocoes@loja.com,Oferta especial para você,"Promoção especial para você!

Oferta especial para você

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-21T11:39:58.565781
401,promocoes@loja.com,Liquidação de fim de estoque,"Promoção especial para você!

Liquidação de fim de estoque

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-15T23:00:46.145821
402,projeto@empresa.com,Entrega do relatório mensal,"Olá,

Espero que esteja bem. Gostaria de discutir sobre entrega do relatório mensal.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Eduardo Nascimento",importante,1,2025-06-11T17:04:50.731687
403,ganhe@dinheiro.com,Oferta GRÁTIS por tempo limitado,"🚨 URGENTE 🚨

Oferta GRÁTIS por tempo limitado

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-06-29T06:41:12.933927
404,premio@sorteio.com,Oferta GRÁTIS por tempo limitado,"🚨 URGENTE 🚨

Oferta GRÁTIS por tempo limitado

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-06-14T22:29:27.779143
405,joao@hotmail.com,Fotos das férias em família,"Oi!

Tudo bem? fotos das férias em família

Me avisa se pode!

Abraços,
Luiz Otávio",pessoal,1,2025-06-12T04:04:10.774003
406,promocoes@loja.com,Oferta especial para você,"Promoção especial para você!

Oferta especial para você

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-17T03:23:24.579784
407,gerente@empresa.com,Deadline do projeto movido,"Olá,

Espero que esteja bem. Gostaria de discutir sobre deadline do projeto movido.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Marcelo Viana",importante,1,2025-06-19T21:13:41.905953
408,rh@empresa.com,Aprovação de orçamento,"Bom dia,

Precisamos alinhar alguns pontos sobre aprovação de orçamento.

Podemos conversar hoje?

Abraços,
Isabela Câmara",importante,1,2025-07-09T06:20:59.800906
409,ganhe@dinheiro.com,Oferta GRÁTIS por tempo limitado,"PARABÉNS!!!

Oferta GRÁTIS por tempo limitado

Clique no link abaixo AGORA!

www.site-suspeito.com/premio",spam,0,2025-06-20T08:15:38.571372
410,newsletter@empresa.com,Oferta especial para você - Proposta comercial - Prazo até sexta,"Promoção especial para você!

Oferta especial para você

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-07-06T19:09:03.777382
411,gerente@empresa.com,Proposta comercial - Prazo até sexta,"Prezado(a),

Segue em anexo os documentos relacionados a proposta comercial - prazo até sexta.

Qualquer dúvida, estou à disposição.

Cordialmente,
Cauã das Neves",importante,1,2025-07-03T03:51:41.936424
412,gerente@empresa.com,Entrega do relatório mensal,"Bom dia,

Precisamos alinhar alguns pontos sobre entrega do relatório mensal.

Podemos conversar hoje?

Abraços,
Josué Lopes",importante,1,2025-07-05T03:21:05.749253
413,ana@yahoo.com,Convite para aniversário no sábado,"Oi!

Convite para aniversário no sábado

Espero sua resposta!

Beijos,
Heloisa",pessoal,1,2025-06-26T08:30:28.232627
414,gerente@empresa.com,Contrato para revisão urgente,"Bom dia,

Precisamos alinhar alguns pontos sobre contrato para revisão urgente.

Podemos conversar hoje?

Abraços,
Dra. Aurora Araújo",importante,1,2025-07-08T13:42:36.103662
415,newsletter@empresa.com,Cashback de 20% em compras,"Promoção especial para você!

Cashback de 20% em compras

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-14T17:14:38.472446
416,cliente@cliente.com,Proposta comercial - Prazo até sexta,"Bom dia,

Precisamos alinhar alguns pontos sobre proposta comercial - prazo até sexta.

Podemos conversar hoje?

Abraços,
Eduarda Moreira",importante,1,2025-06-24T16:27:31.310635
417,projeto@empresa.com,Cliente solicitou alterações,"Olá,

Espero que esteja bem. Gostaria de discutir sobre cliente solicitou alterações.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Olívia Carvalho",importante,1,2025-06-28T09:42:04.743829
418,projeto@empresa.com,Proposta comercial - Prazo até sexta,"Prezado(a),

Segue em anexo os documentos relacionados a proposta comercial - prazo até sexta.

Qualquer dúvida, estou à disposição.

Cordialmente,
Ana Júlia Pastor",importante,1,2025-06-13T16:13:12.349414
419,maria@gmail.com,Convite para aniversário no sábado,"Oi!

Tudo bem? convite para aniversário no sábado

Me avisa se pode!

Abraços,
Paulo",pessoal,1,2025-06-13T05:47:39.431820
420,rh@empresa.com,Revisão de código necessária - Sorteio de iPhone - Você foi sorteado!,"Prezado(a),

Segue em anexo os documentos relacionados a revisão de código necessária.

Qualquer dúvida, estou à disposição.

Cordialmente,
Sr. Luiz Miguel Guerra",importante,1,2025-06-30T22:59:32.568172
421,newsletter@empresa.com,Cupom de desconto exclusivo,"🎉 Cupom de desconto exclusivo 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-17T21:16:24.320353
422,promocoes@loja.com,Cashback de 20% em compras,"Promoção especial para você!

Cashback de 20% em compras

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-26T00:56:18.567508
423,joao@hotmail.com,Lembrete: consulta médica,"Olá querido(a),

Lembrete: lembrete: consulta médica

Nos vemos em breve!

Com carinho,
Isabel",pessoal,1,2025-06-17T21:18:37.051304
424,projeto@empresa.com,Entrega do relatório mensal,"Prezado(a),

Segue em anexo os documentos relacionados a entrega do relatório mensal.

Qualquer dúvida, estou à disposição.

Cordialmente,
Olívia Rios",importante,1,2025-07-04T13:46:00.620678
425,joao@hotmail.com,Fotos das férias em família,"Olá querido(a),

Lembrete: fotos das férias em família

Nos vemos em breve!

Com carinho,
Mariah",pessoal,1,2025-07-04T23:26:42.949526
426,ana@yahoo.com,Parabéns pelo novo emprego!,"Oi!

Tudo bem? parabéns pelo novo emprego!

Me avisa se pode!

Abraços,
João Pedro",pessoal,1,2025-06-19T12:43:18.030903
427,premio@sorteio.com,PARABÉNS! Você ganhou R$ 10.000!,"PARABÉNS!!!

PARABÉNS! Você ganhou R$ 10.000!

Clique no link abaixo AGORA!

www.site-suspeito.com/premio",spam,0,2025-07-06T20:54:31.555642
428,ofertas@marketplace.com,Black Friday chegou - Até 70% de desconto,"Olá!

Black Friday chegou - Até 70% de desconto

Válido até 2025-07-21.

Compre agora!",promocional,0,2025-07-02T09:00:18.037542
429,gerente@empresa.com,Cliente solicitou alterações,"Prezado(a),

Segue em anexo os documentos relacionados a cliente solicitou alterações.

Qualquer dúvida, estou à disposição.

Cordialmente,
Kaique Sousa",importante,1,2025-07-07T23:04:26.417839
430,cliente@cliente.com,Revisão de código necessária,"Olá,

Espero que esteja bem. Gostaria de discutir sobre revisão de código necessária.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Maria Laura da Rosa",importante,1,2025-06-29T06:47:51.069143
431,cliente@cliente.com,Contrato para revisão urgente,"Olá,

Espero que esteja bem. Gostaria de discutir sobre contrato para revisão urgente.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Dr. Oliver Correia",importante,1,2025-07-03T09:46:46.392285
432,projeto@empresa.com,Feedback sobre apresentação,"Prezado(a),

Segue em anexo os documentos relacionados a feedback sobre apresentação.

Qualquer dúvida, estou à disposição.

Cordialmente,
Srta. Heloísa Melo",importante,1,2025-06-29T09:18:28.851407
433,ofertas@marketplace.com,Oferta especial para você,"🎉 Oferta especial para você 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-07-02T22:21:56.816525
434,gerente@empresa.com,Reunião de projeto amanhã às 14h,"Prezado(a),

Segue em anexo os documentos relacionados a reunião de projeto amanhã às 14h.

Qualquer dúvida, estou à disposição.

Cordialmente,
Sra. Maria Siqueira",importante,1,2025-06-29T17:34:11.644469
435,ana@yahoo.com,Parabéns pelo novo emprego!,"Oi!

Tudo bem? parabéns pelo novo emprego!

Me avisa se pode!

Abraços,
Ana",pessoal,1,2025-07-04T20:39:35.551965
436,maria@gmail.com,Convite para aniversário no sábado,"Oi!

Convite para aniversário no sábado

Espero sua resposta!

Beijos,
João Gabriel",pessoal,1,2025-07-06T02:47:09.298788
437,joao@hotmail.com,Parabéns pelo novo emprego!,"Olá querido(a),

Lembrete: parabéns pelo novo emprego!

Nos vemos em breve!

Com carinho,
Cauã",pessoal,1,2025-07-08T14:37:33.026460
438,promocoes@loja.com,Promoção relâmpago - Apenas hoje - Black Friday chegou - Até 70% de desconto,"Olá!

Promoção relâmpago - Apenas hoje

Válido até 2025-07-24.

Compre agora!",promocional,0,2025-07-03T08:39:35.729711
439,promocoes@loja.com,Black Friday chegou - Até 70% de desconto,"Promoção especial para você!

Black Friday chegou - Até 70% de desconto

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-29T21:33:13.577707
440,naoresponda@spam.com,Ganhe dinheiro trabalhando em casa - Deadline do projeto movido,"PARABÉNS!!!

Ganhe dinheiro trabalhando em casa

Clique no link abaixo AGORA!

www.site-suspeito.com/premio",spam,0,2025-07-06T15:42:38.817678
441,newsletter@empresa.com,Cupom de desconto exclusivo,"Promoção especial para você!

Cupom de desconto exclusivo

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-07-07T03:25:43.507744
442,ganhe@dinheiro.com,PARABÉNS! Você ganhou R$ 10.000!,"🚨 URGENTE 🚨

PARABÉNS! Você ganhou R$ 10.000!

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-06-22T19:43:28.249223
